customer_id,national_id,birth_date,city,state,age,age_group
1cba9020-05cb-4f9b-b0b0-730b6effa914,ET401021199,1979-04-03,Pittsburgh,Pennsylvania,47,Older Adults
41848e2b-2867-48b9-91a0-b2f9ce8a1ea9,ZW956448764,2004-03-01,San Diego,California,22,Young Adults
9ecfe8ac-6a4a-4ad1-b7b9-861ab174a803,FF028843446,1990-05-13,Lansing,Michigan,36,Middle Aged
4d61fbe7-0deb-450c-b213-12aef207fa68,US493193977,1951-12-11,Warren,Michigan,74,Seniors
6772f567-7aa7-4676-9c19-f16af9fa2b59,SH788529457,1984-09-06,Sterling Heights,Michigan,41,Middle Aged
39a914c4-646b-46c1-a85c-31ba719eee23,MM498280843,1989-10-24,Columbus,Georgia,36,Middle Aged
813de7b8-dcd0-455f-a653-b0159dd315d8,GP014987335,1977-09-30,Seattle,Washington,48,Older Adults
a85ef8c7-432a-4361-9753-f68ca1f3dc6d,ZM348782148,1977-04-11,Reading,Pennsylvania,49,Older Adults
44972f51-08f6-42a5-b58e-d64746171d5a,ML204150266,2000-04-15,Colorado Springs,Colorado,26,Middle Aged
af90cc38-3a57-47df-9d58-872c3d1b7a79,OS813407364,2005-01-25,Austin,Texas,21,Young Adults
ea6959b2-0dcc-423e-86d2-24e2cb7a7557,XI648943074,1997-07-28,Dallas,Texas,29,Middle Aged
2d04228e-8933-446d-90db-0acb00c15a87,SZ267565633,1975-10-03,Philadelphia,Pennsylvania,50,Older Adults
34e19d1a-c404-4f67-af59-d135b993a9cf,UF007067770,1976-04-24,Cleveland,Ohio,50,Older Adults
a32c4da1-fdbd-4a97-8873-6f6e3bb0c893,BN988298850,1953-03-04,Rockford,Illinois,73,Seniors
2d405f2f-1280-4f91-b4de-c95b2528efb5,FV997901037,1967-02-11,Memphis,Tennessee,59,Older Adults
fbd6a3bb-f806-4d19-b5da-ffd1c02faaaa,EH578325536,1974-12-03,Fort Worth,Texas,51,Older Adults
83e4ec43-e8a9-48cd-bbe6-9bd617eae7b9,XU419399403,1966-07-27,New York City,New York,60,Older Adults
073b3cbb-54c2-45e8-afcf-ee7cc7a92634,IQ746017018,1954-03-07,San Francisco,California,72,Seniors
748a5065-509c-439e-9255-01df216a087e,SS788228079,1974-03-27,Austin,Texas,52,Older Adults
913e9313-364e-45f3-ad92-f3b50cc78636,BT429916281,2007-10-21,Jacksonville,Florida,18,Young Adults
6825cecc-4cb0-4565-809e-5378bd9f5f11,BY100127199,1962-04-08,Austin,Texas,64,Seniors
feecf84a-45f8-456c-9d83-ccbf49c9d3b3,HP645780201,1976-12-14,Naperville,Illinois,49,Older Adults
dfc08b9e-3e69-4a1a-b9b0-eab515c4070e,KU554649435,1952-04-25,Chattanooga,Tennessee,74,Seniors
dbbf77d7-3d6f-412e-bd2a-41a80b7ff658,YW636523930,1984-10-07,Jacksonville,Florida,41,Middle Aged
7df72570-959a-4046-b67e-f1d4a431b2f0,PT209097415,1994-07-13,Raleigh,North Carolina,32,Middle Aged
1edd0e2f-a598-40d9-905a-1cf44987f69e,MA821395755,1951-08-08,Seattle,Washington,75,Seniors
e9115fb8-36fe-41c2-b0dd-31d5ec442428,WW424129355,1985-11-19,San Antonio,Texas,40,Middle Aged
6db07996-f80a-4057-adbe-71c482e1faa2,BC216430748,2003-11-09,San Diego,California,22,Young Adults
646a66ec-c13a-40c1-9c26-a341a7563fe4,QK016106939,1972-08-30,Nashville,Tennessee,53,Older Adults
36010a08-374c-414e-89d1-52d319f2b142,FR648775156,2001-08-03,Los Angeles,California,25,Young Adults
7b387a80-ae97-4af7-8acb-22b95fc963b6,KL163418734,1965-03-21,San Francisco,California,61,Seniors
cee618de-8e27-4262-a8ad-2cde89ffad52,RN173827366,1975-10-20,New York City,New York,50,Older Adults
954b1494-c7c7-4e14-a78b-b526b797f8c8,KX072680737,1961-06-10,Sacramento,California,65,Seniors
46298598-54d4-46ea-99e5-9b0e3ac8d7e8,CT315701650,1963-07-31,Joliet,Illinois,63,Seniors
1f31c2ee-85a1-437b-82dd-463a2e33b91f,WQ002267456,1995-11-01,Allentown,Pennsylvania,30,Middle Aged
1a216fd0-21e8-43e3-9dec-f1d93ff7ddd0,TV466318775,1998-11-12,Columbus,Ohio,27,Middle Aged
744bfe4a-2270-406a-bbce-9a82d2a7d6d5,RL253001978,1973-01-18,San Antonio,Texas,53,Older Adults
ce92f545-b2b6-40b7-9182-a7b6c2cb3b3a,EQ825996582,1987-05-02,Milwaukee,Wisconsin,39,Middle Aged
656c54d8-3942-4d28-a4ca-9f6c5b51d613,RG290212501,1984-07-16,Grand Rapids,Michigan,42,Middle Aged
81d5d2c2-fb07-4c1c-98f8-722df5c7a02b,PY997950157,1976-03-17,Fort Worth,Texas,50,Older Adults
fde21b42-d659-48c2-9fcd-b3a70b297399,IM063587971,1969-07-19,Austin,Texas,57,Older Adults
b0d20d47-d94a-4acd-835a-be7d9266be15,UC593984609,1968-09-10,Austin,Texas,57,Older Adults
9b4d9238-29bf-4203-924d-a1ac896e2f3d,CR076596383,1954-12-07,Knoxville,Tennessee,71,Seniors
3c4f872b-f5d4-4445-90bc-fc6769b99f96,SJ560362708,1972-01-21,Kenosha,Wisconsin,54,Older Adults
4f14a63f-4170-4c1a-8ead-eb03130ffebe,OA482145098,2003-01-29,San Diego,California,23,Young Adults
2505ddb5-ed65-46f6-9505-72310aa3a0e2,ES082526760,2003-02-04,Springfield,Massachusetts,23,Young Adults
4ad2f417-6fb1-4399-83c3-626593ea16a4,WP155186358,1988-07-23,Scottsdale,Arizona,38,Middle Aged
025aa892-7298-4ed5-8c4d-9c873a6a1722,BO482023004,2002-02-04,Nashville,Tennessee,24,Young Adults
235c668f-29dc-4593-b4cc-23124bb03ffd,WI279497559,1950-11-27,Fort Lauderdale,Florida,75,Seniors
9f815048-2cd6-4903-b423-a027f397c1a1,PM887927836,1961-09-25,Jacksonville,Florida,64,Seniors
8abb98b5-1e7d-486b-8713-4fc47717d103,RB191971145,2005-10-17,Syracuse,New York,20,Young Adults
567fe04a-b483-4b49-be8e-9ee46e353bcd,WR303944930,2008-02-15,Columbus,Ohio,18,Young Adults
8c7f01a3-2b3b-42ac-96db-0d78770754b4,XW918902395,1960-09-30,Fort Collins,Colorado,65,Seniors
ea37b918-c922-4d01-81fc-75a61d4b8c52,ZH006699593,1974-09-26,Durham,North Carolina,51,Older Adults
ba46fbc2-7c21-4232-bd44-330d115bc73f,NS890356613,2001-11-23,Orlando,Florida,24,Young Adults
a391cba6-5791-49b7-9107-4f602ffbfffa,KZ141464542,2001-02-28,Los Angeles,California,25,Young Adults
a6c0af9e-da2c-42e5-87b5-5edb9f6e4589,YM183290053,1971-03-06,Sacramento,California,55,Older Adults
47ad0e2b-9fd7-4e8e-ac68-be53ef726d66,GV376943098,1993-08-11,Cincinnati,Ohio,33,Middle Aged
c3207dc6-b0f1-4a90-9f9b-a58188657f56,LK432667431,1950-10-14,San Diego,California,75,Seniors
5409008b-7724-4286-9122-79148757180a,YY641315936,1966-12-14,Naperville,Illinois,59,Older Adults
c43200a3-8862-42f6-bd7f-6c69c387f273,QA987885065,1975-12-04,Clarksville,Tennessee,50,Older Adults
792dea64-01dc-4a7c-9c6d-0eb84e40efef,EJ721330516,1952-01-16,Joliet,Illinois,74,Seniors
169ce780-4b9e-4e84-9c13-41c8737d4162,OS425091674,1973-01-22,Akron,Ohio,53,Older Adults
67fb7741-ed4b-458b-9fa6-3bb29ce782de,LK415430959,1997-02-13,Los Angeles,California,29,Middle Aged
ea7c580e-317b-47e6-b0c0-8c2aa816fc48,XX290347354,1960-04-17,Albany,New York,66,Seniors
a58a6f62-943a-4584-a62b-86271fe10295,ZV859531218,1970-01-13,Syracuse,New York,56,Older Adults
a3584d3c-e91a-4a30-8519-5688a18c6ab1,UZ865605994,1998-02-18,Hillsboro,Oregon,28,Middle Aged
a1c186cf-1531-4205-a423-78005e3b2766,PQ808945184,1950-11-22,New York City,New York,75,Seniors
01901be1-bbed-4b83-9298-1e2946799654,VU292652371,1953-02-02,San Francisco,California,73,Seniors
96736db9-7fde-4ee5-bb24-45dd52b006fa,VT966638149,1958-05-21,Houston,Texas,68,Seniors
f8773dba-d2a7-40a0-a5d2-d6cad22c80a1,PO460472580,1975-03-29,Akron,Ohio,51,Older Adults
c6492d36-eaae-4784-93e2-652bdd43aa9d,QK442845866,1962-05-22,Sacramento,California,64,Seniors
08ead2f9-6669-43d9-ba79-5ed1fbf2ea2d,CU072202851,1954-11-18,Orlando,Florida,71,Seniors
9bdbdd0d-7f1d-4de9-8ed5-0a230dc5f36e,SN320357252,1961-01-24,Portland,Oregon,65,Seniors
5d58a522-c6eb-40e4-a322-3b6ce05030b5,CI459672423,1976-09-30,Houston,Texas,49,Older Adults
5755b7de-66e6-4779-be92-3244bc0cc7ed,SS565660001,1968-07-14,Pittsburgh,Pennsylvania,58,Older Adults
12906223-fb7c-446b-8733-65f87492886f,ZU014941717,2000-08-30,Sterling Heights,Michigan,25,Young Adults
ca1063c7-2838-44ad-bc57-57dd34f4b3ed,XI150139319,1977-02-22,Virginia Beach,Virginia,49,Older Adults
313cb18b-c7ee-45e5-bf5e-10e638740b86,GZ684976201,2004-02-22,Henderson,Nevada,22,Young Adults
a446648b-46a8-4ee6-9fa9-52543f38a7e4,VZ502744758,1987-02-13,Akron,Ohio,39,Middle Aged
58cb5dcf-5be3-4a1e-8b20-6cfb303798ec,KJ916702435,1961-12-24,Los Angeles,California,64,Seniors
863a16af-ffc6-45f6-8dac-31eb6122c2e1,FX979889481,1988-12-18,Richmond,Virginia,37,Middle Aged
0a5b0aa9-46a5-443d-beec-c61203354111,BV096814830,1999-11-10,Houston,Texas,26,Middle Aged
64b4c477-50cf-446c-906d-74c90d2f3b53,DX972588101,1985-02-06,Charlotte,North Carolina,41,Middle Aged
69293639-998a-4046-8186-bfd810d9adbf,SP245916237,1961-06-05,San Diego,California,65,Seniors
9a698344-9db2-4446-887d-573ce2c351c8,CE976532762,1991-08-06,Los Angeles,California,35,Middle Aged
e5886828-e93c-4b06-a022-050660ef26bc,GJ441910771,1961-03-27,Cleveland,Ohio,65,Seniors
74ae5d7b-3616-4ed8-8b51-0e2f2f253d04,WN145567728,2003-06-05,Rochester,New York,23,Young Adults
7e81dae6-eb9c-4848-a399-aa126c0a09ce,LM623182032,2005-03-05,Detroit,Michigan,21,Young Adults
e20c4b44-a2c2-4df5-a345-1693b8557f01,IP749348996,1977-09-24,Austin,Texas,48,Older Adults
e45ea748-41cb-449d-8270-52317f666cbc,TW304050607,2001-03-02,Miami,Florida,25,Young Adults
c2e1f46f-eca8-4390-abaa-40d2ab20fdd9,QG487982424,1966-03-08,Jacksonville,Florida,60,Older Adults
390d6cbc-f8f7-4f9c-853f-0a4ae00513bb,YF232277375,1977-01-03,Houston,Texas,49,Older Adults
e0595982-3bf7-486f-a859-583756735179,PG157996260,1969-12-26,San Diego,California,56,Older Adults
953c8aef-71f2-4ee1-8f68-2321d2fdc6d8,SG876057820,1995-07-11,San Francisco,California,31,Middle Aged
72e6bfc1-ceff-4c7e-99f8-8d44555c57c1,BN224219628,1960-11-20,San Jose,California,65,Seniors
b1780c09-22e1-433c-b76b-a772f45d7cec,QD187591822,1996-02-02,Orlando,Florida,30,Middle Aged
223b9420-0c4a-4898-9866-908ba56aca10,NB541484307,1954-07-12,San Francisco,California,72,Seniors
ad9b55cd-3e95-44f3-af8b-00e7e137b3b9,VT236262554,1959-07-22,San Diego,California,67,Seniors
210fb4c7-e6c1-410c-80f7-4a8fa27106b2,XM499397997,1962-02-11,San Jose,California,64,Seniors
fbb5386d-6317-4681-b1ba-39d7dfb74ff6,LC025432907,1986-11-10,San Diego,California,39,Middle Aged
011d7673-ff8a-4033-85c7-a8969fdc5de0,OQ627567583,2003-06-12,Austin,Texas,23,Young Adults
672ca399-2070-4c78-a30b-edea6dcbb2b8,WZ708370726,1998-05-10,Athens,Georgia,28,Middle Aged
4343ad4a-0326-42b1-9f7b-1db010b41511,MN181072510,1982-03-28,Austin,Texas,44,Middle Aged
5d721dad-5676-484a-89f2-0186b9f0592e,MV781987408,1991-03-06,New York City,New York,35,Middle Aged
d852eed0-ad5b-47c0-b51b-e8a89309ffa8,PJ008429273,1999-01-06,Athens,Georgia,27,Middle Aged
27bb7998-46fc-43a1-a9e8-b973894fe252,CG033572370,1966-04-21,Jacksonville,Florida,60,Older Adults
1bd1d7bd-232e-42f4-9d75-25378e0ffad2,RK343515616,1962-10-16,Tacoma,Washington,63,Seniors
2c2764e3-388c-4145-998b-14b973895ae8,PQ167933656,1993-02-06,Sacramento,California,33,Middle Aged
ec811cc2-40cc-47d5-9609-29acf00d4acc,MX856663473,1993-01-25,Sterling Heights,Michigan,33,Middle Aged
e760dc20-5af1-46dd-a06a-4671b4179a7d,QE230294987,1993-03-21,Miami,Florida,33,Middle Aged
41a297ee-e08c-47e1-95ad-7a0ffc60752c,ZU808388976,1954-11-08,Los Angeles,California,71,Seniors
af0fc46d-2493-4f70-9eb6-82932d411cd7,DX023120594,1982-01-31,Syracuse,New York,44,Middle Aged
fa4ce90f-5f84-4db0-a48b-38ead0ee2676,SA190068190,1998-08-25,Sterling Heights,Michigan,27,Middle Aged
8a677bc0-f601-4d7c-a3ec-dd9d88cf236f,JN309453583,1980-11-24,Bellevue,Washington,45,Middle Aged
832f020e-a928-4bdb-8749-ca06d254619a,AL718434590,1967-06-25,Chicago,Illinois,59,Older Adults
39dded6e-77f3-49cb-8ea6-b0759aa84075,DC880825846,1994-09-24,Chicago,Illinois,31,Middle Aged
6f4be453-9517-44e8-b853-87caf9b89953,PH855154265,1981-08-20,Fort Wayne,Indiana,45,Middle Aged
327a2e6c-a4f6-4612-9c5c-14a5e1b3423e,XC192101992,1994-01-29,San Francisco,California,32,Middle Aged
508956d0-ec35-4399-ad1b-8f6ec260c21d,PB073394739,1995-12-06,Pittsburgh,Pennsylvania,30,Middle Aged
8ddba704-c81d-4ffc-ab4b-962505ef5049,OM860367808,1985-02-08,Austin,Texas,41,Middle Aged
53fd5d75-0dd0-40c2-a114-7d14f53e53d3,GP320861433,1989-01-22,New York City,New York,37,Middle Aged
a6fdd762-410e-416d-b73b-70c001fcc07c,FM896366575,1988-11-11,Los Angeles,California,37,Middle Aged
267f5a1c-b17d-4e26-adf8-8cfcff5a0ec3,UG120116303,2001-11-20,Joliet,Illinois,24,Young Adults
58191aca-be31-4934-bd31-500092d1d011,LO854085991,1968-09-24,Dallas,Texas,57,Older Adults
8143c71d-8940-4785-9cd7-8972a45b459d,TG466949114,1987-09-18,Naperville,Illinois,38,Middle Aged
ab03f8a1-314e-4258-b5b4-22cdc2f87720,QH102382847,1963-11-21,San Antonio,Texas,62,Seniors
c00e045a-ca8b-4fb2-81b7-8abb37f6b23c,NF286055662,2007-01-31,Atlanta,Georgia,19,Young Adults
79c34ca1-96d4-4550-9474-e59c5f63f330,XP020275762,2006-02-16,Colorado Springs,Colorado,20,Young Adults
14ccc27e-5696-4449-894e-c1e7719e802f,TI973807369,1953-07-09,Lansing,Michigan,73,Seniors
c5ec2a28-61cd-4e88-ab0e-af7d579a5de6,GQ859057580,1961-09-05,Naperville,Illinois,64,Seniors
cf96ae2e-fc2e-432b-be16-2999fa08610b,YL718140305,2004-05-09,Greensboro,North Carolina,22,Young Adults
ff16db72-bd09-49d9-ae08-27a01a931980,DC289371103,1954-01-18,Sparks,Nevada,72,Seniors
e47b41ff-c66a-4c95-8f1d-07cc5445b1b8,GB350173384,1977-12-27,San Jose,California,48,Older Adults
1ee979f6-340c-4ba5-9009-f58c9f5c02d3,NF758652504,1953-10-16,Buffalo,New York,72,Seniors
e62b988c-cc47-49ae-a78b-5d3ebfcbc259,DX937205635,1991-08-06,Cincinnati,Ohio,35,Middle Aged
9d56223a-2490-4eeb-8744-db1cef731a29,HM049781924,1951-07-24,Fort Worth,Texas,75,Seniors
92813f7a-d4f5-4401-b512-8cdfbcd03afa,JZ938672435,1976-07-15,San Francisco,California,50,Older Adults
fe513011-5295-46cf-822a-4608c1ddd08a,DS602085969,1965-06-05,San Francisco,California,61,Seniors
371dfc3c-176c-49be-8262-c01bf2196822,QU666673273,1954-11-22,San Jose,California,71,Seniors
1a2d426c-6150-483a-9e2d-96b078f885c9,JA207962197,1975-10-23,San Jose,California,50,Older Adults
b3af797e-3f56-40cb-a860-47930199e068,NC688968953,1982-07-15,Cincinnati,Ohio,44,Middle Aged
08325652-7356-4853-b7ac-7e23c6c8c464,RP632784104,2003-10-18,Atlanta,Georgia,22,Young Adults
f9ff6c7b-410f-4df4-8b43-1b74e8842daf,LU329179669,1956-08-01,San Jose,California,70,Seniors
765a0a50-fd4f-4dbb-a841-f8e1b57b7b07,IW704437013,1961-08-18,Los Angeles,California,65,Seniors
2dddf348-f44e-4c24-b527-ea837b379173,VN900160886,1963-03-14,Raleigh,North Carolina,63,Seniors
595dffdf-0715-4b34-845e-ae5f55cb8e91,BI866085718,1981-12-29,Chattanooga,Tennessee,44,Middle Aged
2901df97-aaaf-4bd1-95ac-95a75f48a3c0,YR316482182,1983-03-17,Augusta,Georgia,43,Middle Aged
4c64131d-7431-453c-94ea-ce7c47cd69b9,SC442285621,1966-09-08,Cincinnati,Ohio,59,Older Adults
4b7a9166-ac57-4dee-ad8f-eaf93dbe4a9d,KM582571004,1960-05-12,Richmond,Virginia,66,Seniors
ededa2be-2e15-4671-9a90-247391a6c41b,ZC205297041,1991-12-10,Seattle,Washington,34,Middle Aged
d4b09dad-8a8d-4d42-822b-a34b9a091339,BE507473681,1958-10-22,Orlando,Florida,67,Seniors
68bea203-d942-422a-908d-4ed539a7b1a0,RY926469747,1967-06-18,Fort Collins,Colorado,59,Older Adults
a2b49321-b4e7-45dc-b8f9-58a6abb15c89,WR443267539,1973-06-21,San Francisco,California,53,Older Adults
47c19631-65d8-42c7-9bb5-25353f104e37,FF440678115,1970-01-04,Miami,Florida,56,Older Adults
cf8f480c-53f8-449c-bfa8-1357b7be4faf,KH016413437,1975-02-22,Albany,New York,51,Older Adults
2d910548-71a8-4b9d-9df9-a4533626ef38,LJ354259601,1994-05-25,Lakewood,Colorado,32,Middle Aged
d6935d87-e9b7-4144-886e-a694ed5f79f3,HA534756887,1996-01-08,Chicago,Illinois,30,Middle Aged
1df3054d-9a99-4ac9-9700-369288405e5c,TT119989147,1993-07-05,Greensboro,North Carolina,33,Middle Aged
f8881542-db60-494d-9468-c848b2a5b6c3,FG549172907,1990-03-24,Fort Lauderdale,Florida,36,Middle Aged
fd53ca41-1f22-4aba-bae7-bced7b4d9a9b,AQ250572658,1959-07-14,Aurora,Illinois,67,Seniors
cc072d80-56d1-44e4-917c-dafff8b42a0c,HR484504747,1959-03-01,Houston,Texas,67,Seniors
75fd5554-1178-4ccb-88af-7248341281b8,EI993222125,1995-10-14,Kenosha,Wisconsin,30,Middle Aged
8a48956f-63b6-4b5b-84d4-300c3d4d3334,TE909188329,1992-03-03,Sacramento,California,34,Middle Aged
e91a6eb7-9266-4804-9239-04bd932cd5d0,RC328961929,1975-12-24,Rockford,Illinois,50,Older Adults
276c674c-a2d6-4c55-be8f-a45721d82d16,NS062109334,1968-01-30,Worcester,Massachusetts,58,Older Adults
b05346ec-f624-4414-8567-d743233fba3e,UY038866004,1970-07-17,Los Angeles,California,56,Older Adults
7c0f0640-dee4-4f5d-9a85-4824daa316a8,GH855403787,1994-02-26,Toledo,Ohio,32,Middle Aged
147d06b7-ccf2-435c-bed5-79a85e6dcc1a,RJ886094146,1982-01-07,Boston,Massachusetts,44,Middle Aged
b332bad1-8625-4b41-92fe-c733a27e8123,WC913492279,1986-04-08,Dallas,Texas,40,Middle Aged
8f06301f-54f5-407f-b02a-bdba531b390e,PD881902989,1988-03-28,Los Angeles,California,38,Middle Aged
a72ac04a-d7b6-4937-8ef5-9d40300ef403,KV120572510,1956-03-06,Houston,Texas,70,Seniors
9d1ea966-725f-471b-8b19-c20d6351681f,WJ581770578,1989-03-28,San Diego,California,37,Middle Aged
50cb4259-2e6f-49a3-b219-d4a6f4657b10,HV985600280,1966-06-25,Reading,Pennsylvania,60,Older Adults
2b88a533-db73-42a4-bfa5-696d7d42c45f,DA065701910,1971-08-25,Austin,Texas,55,Older Adults
cae27aba-a2cb-4f39-856a-db9db491745c,ZB059706868,1954-07-06,Los Angeles,California,72,Seniors
59f8f7a8-af48-4177-8c70-5c15dc978ce7,OE939007048,1955-05-24,Richmond,Virginia,71,Seniors
837ec1d5-58de-45bd-a5a4-0fea5f00df75,AK404764284,1975-06-23,Warren,Michigan,51,Older Adults
c791f67e-21e2-4144-8549-28cf910b7467,JA005840573,2005-10-26,Austin,Texas,20,Young Adults
47f93617-3e3b-4864-8156-f41eeb7f9af1,QL740833919,1992-10-19,Austin,Texas,33,Middle Aged
e12e3fe1-b600-4bac-8fb9-2abf346639b0,ZS009422169,1951-10-14,Phoenix,Arizona,74,Seniors
f0e20c0a-6355-48ba-9a8a-f800489771b2,CL408223884,1961-03-11,Fort Worth,Texas,65,Seniors
3c721557-0f55-4cf5-aafa-76d35d9e177a,EI368180974,1997-05-27,Austin,Texas,29,Middle Aged
64c3c486-f2f6-4a04-9e5e-514880607e82,UP531245160,1978-04-12,Los Angeles,California,48,Older Adults
d9812643-9a17-4a08-ba1b-ad56321c3fde,XS389205065,1953-10-03,Sacramento,California,72,Seniors
fc061e13-72b9-4127-bcbf-e7e884abb1bc,TY517235815,1978-08-26,Syracuse,New York,47,Older Adults
a53c129d-9ef3-4008-a219-6ab596ca577b,ZI810334952,1963-05-24,Tacoma,Washington,63,Seniors
dc269cd7-cdb3-4668-8a37-8e97ccb14f42,BE957710028,2001-04-02,Bellevue,Washington,25,Young Adults
3a5b4299-a410-4b52-aa6e-bbd40015f520,JR837943282,1976-04-27,San Jose,California,50,Older Adults
5b007182-bee4-4ca2-84c1-05274b87bfd3,LM457075124,1952-11-23,Charlotte,North Carolina,73,Seniors
06a70d03-fa01-4357-9075-102fe9b3d620,BF746744305,1976-09-26,Los Angeles,California,49,Older Adults
7e97f498-6bf2-41a4-8fde-76f0fc0f2792,HE346824537,1964-01-17,San Diego,California,62,Seniors
06a1216d-57fc-44dd-84e7-8766c8947e22,OC448913222,2000-08-27,Jacksonville,Florida,25,Young Adults
498d9f19-fbc7-473a-8cb0-72265b7a37ed,AQ671824044,1965-05-02,San Francisco,California,61,Seniors
112d209d-597c-4d82-9277-5c4f6c40af9b,AV060178672,1964-08-31,Gresham,Oregon,61,Seniors
f41ea61b-2998-4f52-b2d5-9f685767b38b,ZY855569149,1959-12-14,Buffalo,New York,66,Seniors
848b916b-fc5c-41a7-bba0-9704c87cb769,IA357974173,1999-10-31,Fort Lauderdale,Florida,26,Middle Aged
406c8c17-79f4-48c1-8435-1bc8ac94c50d,TB552346499,1977-06-10,San Diego,California,49,Older Adults
b803aa59-be64-4c9c-817c-5136fceac167,JF452055623,2004-08-15,Los Angeles,California,22,Young Adults
f2ac9272-2773-4d78-8126-3bb3857b61ca,EU674075249,2004-12-16,Tampa,Florida,21,Young Adults
1517e8a4-1ff2-4bd5-aac0-afb720fcf44f,PN221645360,1972-05-17,San Jose,California,54,Older Adults
c191b657-74b6-422a-92e6-3c185104e62e,CN344406316,1983-07-26,Phoenix,Arizona,43,Middle Aged
fa220cfb-ff89-4a46-a11a-99854ca4f778,HE651244937,1984-08-01,San Antonio,Texas,42,Middle Aged
0a17b476-341c-4b0a-98cc-1d165ce10849,HR562151874,2003-11-15,Denver,Colorado,22,Young Adults
80810654-184e-4c6d-9f99-7ab409d6e500,GU277312010,2002-03-01,Lakewood,Colorado,24,Young Adults
a84d0e49-bd03-4103-87f8-5b3727d4c920,AE362499656,1952-06-17,Dallas,Texas,74,Seniors
a6871966-0f69-4e20-99cc-da26cbea7269,SZ395350119,1961-06-14,Los Angeles,California,65,Seniors
cdc31bba-d294-4771-b61f-65392bb8250b,IU164035330,2006-12-11,San Francisco,California,19,Young Adults
d5b786de-cb8c-4ee9-9805-297440594c34,NF972582732,1965-07-11,Green Bay,Wisconsin,61,Seniors
83da4a2d-4f2a-448c-8633-22cbdcfdfbfb,PP455495355,1991-01-26,Buffalo,New York,35,Middle Aged
c25a0647-d3f7-4fac-858b-83f3f1de0937,FP545581224,1994-06-25,Lakewood,Colorado,32,Middle Aged
87a3e367-e06d-4dd3-bea7-6e59a47e4e44,DU196792606,1958-05-16,Green Bay,Wisconsin,68,Seniors
cd64a120-ee9b-4cb2-8f1c-67cd4a8cb169,WF231964794,1963-08-30,Erie,Pennsylvania,62,Seniors
f55dc420-93d7-40e1-af73-28544050f2d8,NB738846842,1987-03-19,Greensboro,North Carolina,39,Middle Aged
3a1d78b6-10b7-4746-990e-8564313330ed,DM112581382,1956-06-14,Rochester,New York,70,Seniors
473329e1-a8f4-4f19-9653-d93902a4860a,EY963089469,2005-08-07,San Antonio,Texas,21,Young Adults
9cc31fb1-7993-404e-a2bf-89597c69c754,UK408294837,1955-06-26,Spokane,Washington,71,Seniors
c2d304f0-3756-471d-97e5-c233690af40b,NO842777067,2003-05-24,Springfield,Massachusetts,23,Young Adults
e2b0c424-d767-40ad-8350-e3f1f89078fd,XT991556737,2005-02-02,Miami,Florida,21,Young Adults
efd20e14-01c3-451f-ba39-81af2ff58587,UX775964676,1984-05-03,Buffalo,New York,42,Middle Aged
e62ef9f4-9bcb-4434-8a84-cf8c5504f3bf,HC979966821,1978-02-23,Akron,Ohio,48,Older Adults
172b8225-6a0c-4efb-a108-5b3b906c67a2,ZN901240540,1971-11-30,Dallas,Texas,54,Older Adults
43d580fe-7472-4188-8b94-4e30a929cc2d,CH566709185,1966-01-02,Los Angeles,California,60,Older Adults
f3ffe719-4f20-452f-9aef-d36514aafa9a,DY899242110,1983-06-10,Lansing,Michigan,43,Middle Aged
02b76f80-4b16-421e-ac09-1c34fc4189f3,HE877717803,1996-03-19,Akron,Ohio,30,Middle Aged
4cd42d51-c780-4a49-a48c-4f97771cb5e2,AC543810925,1969-04-03,Fort Collins,Colorado,57,Older Adults
646f0ef4-2f31-4ec5-bfde-ce65438fa81a,QW413735424,1980-08-17,Clarksville,Tennessee,46,Older Adults
d049efe2-594b-43e0-ad8d-2a7cd9fa692c,MX596975010,1993-01-13,Springfield,Massachusetts,33,Middle Aged
81ec9d9c-779c-41ed-90b4-ae2ae66bdee2,UH871391873,1979-02-03,Toledo,Ohio,47,Older Adults
25ee2f7d-0b7f-4e48-a79c-aaa389118d0c,UQ565222105,1998-04-21,Houston,Texas,28,Middle Aged
1f87d823-7478-48a4-ac02-4b218c4c67a7,CQ789333481,1998-06-01,Orlando,Florida,28,Middle Aged
387d9b28-8875-45ea-99ef-6864f271ef6d,MP120549715,1979-06-07,San Antonio,Texas,47,Older Adults
f19d4ba4-92aa-4368-8a7f-0b9959be5aa9,BR270382644,1985-01-30,Sterling Heights,Michigan,41,Middle Aged
d7f0288f-c9c8-46bd-9845-e4f9b0f0a1af,EP126713529,1996-12-20,Syracuse,New York,29,Middle Aged
fbd47bd8-03ec-4aee-bd26-4c52a0df3352,IY223938823,1980-12-27,San Diego,California,45,Middle Aged
88aa838c-2c37-4a64-a94d-abafe8ca56a7,ZV611568899,1988-07-05,Seattle,Washington,38,Middle Aged
2f2c3231-8717-4534-9dda-f22b11eeca48,IX196551833,1961-11-08,Aurora,Illinois,64,Seniors
754a53eb-48b1-494d-91e2-cd83f07fd62f,RK485893903,1967-10-27,San Diego,California,58,Older Adults
532d8501-8bb8-487f-aada-6f37dd2f558a,VR020297504,2007-12-16,Fort Lauderdale,Florida,18,Young Adults
4944300f-a290-41c7-9e92-03054fb9f922,HJ648324289,1978-10-11,Clarksville,Tennessee,47,Older Adults
